1 360 0.7407407407407408 360 0.7407407407407408 0 0
2 360 0.7407407407407408 360 0.7407407407407408 0 0
3 360 0.7407407407407408 360 0.7407407407407408 0 0
4 360 0.7407407407407408 360 0.7407407407407408 0 0
5 360 0.7407407407407408 360 0.7407407407407408 0 0
6 360 0.7407407407407408 360 0.7407407407407408 0 0
7 360 0.7407407407407408 360 0.7407407407407408 0 0
8 360 0.7407407407407408 360 0.7407407407407408 0 0
9 360 0.7407407407407408 360 0.7407407407407408 0 0
10 360 0.6666666666666666 360 0.6666666666666666 0 0
11 360 0.7407407407407408 360 0.7407407407407408 0 0
12 360 0.7199999999999999 360 0.7199999999999999 0 0
13 360 0.6666666666666667 360 0.6666666666666667 0 0
14 360 0.7692307692307693 360 0.7692307692307693 0 0
15 360 0.8333333333333334 360 0.8333333333333334 0 0
16 360 0.75 360 0.75 0 0
17 360 0.9166666666666666 360 0.9166666666666666 0 0
18 360 0.9 360 0.9 0 0
19 360 0.9 360 0.9 0 0
20 360 0.8421052631578948 360 0.8421052631578948 0 0
21 360 0.8 360 0.8 0 0
22 360 0.888888888888889 360 0.888888888888889 0 0
23 360 0.823529411764706 382 0.8888888888888888 0.0653595 0.000653595
24 360 0.823529411764706 382 0.8888888888888888 0.0653595 0.00130065
25 360 0.7777777777777777 382 0.8421052631578948 0.0643275 0.00193092
26 360 0.8421052631578948 382 0.8571428571428572 0.0150376 0.00206199
27 360 0.8421052631578948 382 0.8421052631578948 0 0.00204137
28 360 0.8421052631578948 382 0.9523809523809523 0.110276 0.00312371
29 360 0.7999999999999999 382 0.9523809523809523 0.152381 0.00461628
30 360 0.7272727272727272 382 0.761904761904762 0.034632 0.00491644
31 360 0.7826086956521738 382 0.8695652173913044 0.0869565 0.00573684
32 360 0.7200000000000001 382 0.8571428571428571 0.137143 0.0070509
33 360 0.8181818181818182 382 0.9565217391304348 0.13834 0.00836379
34 360 0.7826086956521738 382 0.8695652173913043 0.0869565 0.00914972
35 360 0.7272727272727272 382 0.8181818181818182 0.0909091 0.00996731
36 360 0.8181818181818182 382 0.8695652173913043 0.0513834 0.0103815
37 360 0.8181818181818182 382 0.9166666666666666 0.0984848 0.0112625
38 360 0.761904761904762 382 0.9166666666666666 0.154762 0.0126975
39 360 0.9166666666666666 382 0.9600000000000001 0.0433333 0.0130039
40 360 0.9090909090909091 382 0.9600000000000001 0.0509091 0.0133829
41 360 0.8571428571428571 382 0.9166666666666666 0.0595238 0.0138443
42 360 0.8571428571428571 382 0.9166666666666666 0.0595238 0.0143011
43 360 0.761904761904762 382 0.8695652173913043 0.10766 0.0152347
44 360 0.7999999999999999 382 0.9090909090909091 0.109091 0.0161733
45 360 0.8571428571428571 405 0.9565217391304348 0.0993789 0.0170053
46 360 0.9090909090909091 405 0.9166666666666666 0.00757576 0.016911
47 360 0.8571428571428571 405 0.9166666666666666 0.0595238 0.0173372
48 360 0.8333333333333333 405 0.9166666666666666 0.0833333 0.0179971
49 360 0.9166666666666666 405 0.9565217391304348 0.0398551 0.0182157
50 360 0.846153846153846 405 0.9285714285714286 0.0824176 0.0188577
51 360 0.8571428571428571 405 0.8695652173913043 0.0124224 0.0187934
52 360 0.782608695652174 405 0.8 0.0173913 0.0187793
53 360 0.8695652173913043 405 0.8181818181818182 -0.0513834 0.0180777
54 360 0.8571428571428572 405 0.8571428571428572 0 0.0178969
55 360 0.8181818181818182 405 0.8695652173913043 0.0513834 0.0182318
56 360 0.7500000000000001 405 0.8333333333333333 0.0833333 0.0188828
57 360 0.8695652173913043 405 0.8695652173913043 0 0.018694
58 360 0.7199999999999999 405 0.8 0.08 0.0193071
59 360 0.7826086956521738 405 0.8799999999999999 0.0973913 0.0200879
60 360 0.7826086956521738 405 0.7826086956521738 0 0.019887
61 360 0.8181818181818182 405 0.9166666666666666 0.0984848 0.020673
62 360 0.8 405 0.8148148148148148 0.0148148 0.0206144
63 360 0.6956521739130435 405 0.8 0.104348 0.0214517
64 360 0.75 405 0.7857142857142857 0.0357143 0.0215944
65 360 0.75 405 0.8275862068965518 0.0775862 0.0221543
66 360 0.7500000000000001 405 0.8333333333333333 0.0833333 0.0227661
67 360 0.761904761904762 408 0.8333333333333334 0.0714286 0.0232527
68 360 0.7368421052631579 408 0.7826086956521738 0.0457666 0.0234778
69 360 0.7272727272727272 408 0.7199999999999999 -0.00727273 0.0231703
70 360 0.7826086956521738 408 0.8799999999999999 0.0973913 0.0239125
71 360 0.7272727272727272 408 0.9166666666666666 0.189394 0.0255674
72 360 0.8181818181818182 408 0.8695652173913043 0.0513834 0.0258255
73 360 0.7368421052631577 408 0.8000000000000002 0.0631579 0.0261988
74 360 0.8181818181818182 408 0.8695652173913043 0.0513834 0.0264507
75 360 0.7500000000000001 408 0.8333333333333333 0.0833333 0.0270195
76 360 0.7826086956521738 408 0.8333333333333334 0.0507246 0.0272566
77 360 0.8181818181818182 408 0.8695652173913043 0.0513834 0.0274978
78 360 0.8571428571428571 408 0.8695652173913043 0.0124224 0.0273471
79 360 0.8695652173913044 408 0.8799999999999999 0.0104348 0.027178
80 360 0.8181818181818182 408 0.8695652173913043 0.0513834 0.02742
81 360 0.8 408 0.8181818181818182 0.0181818 0.0273276
82 360 0.8571428571428571 408 0.8695652173913043 0.0124224 0.0271786
83 360 0.8571428571428571 408 0.9166666666666666 0.0595238 0.027502
84 360 0.7826086956521738 408 0.8 0.0173913 0.0274009
85 360 0.8571428571428571 408 0.9166666666666666 0.0595238 0.0277222
86 360 0.8421052631578948 408 0.9090909090909091 0.0669856 0.0281148
87 360 0.8 408 0.8571428571428571 0.0571429 0.0284051
88 360 0.8 408 0.8571428571428571 0.0571429 0.0286924
89 360 0.7826086956521738 422 0.7826086956521738 0 0.0284055
90 360 0.761904761904762 422 0.8571428571428571 0.0952381 0.0290738
91 360 0.761904761904762 422 0.8571428571428571 0.0952381 0.0297355
92 360 0.761904761904762 422 0.9 0.138095 0.0308191
93 360 0.8 422 0.8571428571428571 0.0571429 0.0310823
94 360 0.8 422 0.8571428571428571 0.0571429 0.0313429
95 360 0.7272727272727273 422 0.8181818181818182 0.0909091 0.0319386
96 360 0.761904761904762 422 0.8181818181818182 0.0562771 0.032182
97 360 0.7272727272727272 422 0.8181818181818182 0.0909091 0.0327692
98 360 0.7272727272727272 422 0.7826086956521738 0.055336 0.0329949
99 360 0.7826086956521738 422 0.8695652173913043 0.0869565 0.0335345
100 360 0.761904761904762 422 0.7826086956521738 0.0207039 0.0334062
101 360 0.7272727272727272 422 0.7826086956521738 0.055336 0.0336255
102 360 0.7500000000000001 422 0.8461538461538461 0.0961538 0.0342508
103 360 0.6956521739130435 422 0.8333333333333333 0.137681 0.0352851
104 360 0.7826086956521738 422 0.8333333333333334 0.0507246 0.0354395
105 360 0.7999999999999999 422 0.8571428571428572 0.0571429 0.0356565
106 360 0.761904761904762 422 0.7826086956521738 0.0207039 0.035507
107 360 0.8695652173913044 422 0.9230769230769231 0.0535117 0.0356871
108 360 0.7826086956521738 422 0.8333333333333333 0.0507246 0.0358374
109 360 0.7826086956521738 422 0.8333333333333333 0.0507246 0.0359863
110 360 0.7272727272727274 422 0.7826086956521738 0.055336 0.0361798
111 360 0.7500000000000001 422 0.8333333333333333 0.0833333 0.0366513
112 360 0.6956521739130435 422 0.7826086956521738 0.0869565 0.0371544
113 360 0.7272727272727274 422 0.7826086956521738 0.055336 0.0373362
114 360 0.8181818181818182 422 0.8695652173913043 0.0513834 0.0374767
115 360 0.8181818181818182 422 0.8695652173913043 0.0513834 0.0376157
116 360 0.8181818181818182 422 0.8333333333333334 0.0151515 0.0373911
117 360 0.75 422 0.8 0.05 0.0375172
118 360 0.7200000000000001 422 0.7692307692307692 0.0492308 0.0376343
119 360 0.7857142857142857 422 0.8275862068965517 0.0418719 0.0376767
120 360 0.8148148148148148 422 0.8571428571428571 0.042328 0.0377232
121 360 0.8461538461538461 422 0.888888888888889 0.042735 0.0377733
122 360 0.8275862068965517 455 0.8666666666666666 0.0390805 0.0377864
123 360 0.8148148148148148 455 0.896551724137931 0.0817369 0.0382259
